"","TweetID","TweetText","FavoriteCount","RetweetCount","TitleID"
"333","1016627513777410048","Putting together some thoughts on   . Would be interested to hear about the good, the bad a…/iMtAbgGDU6","0","0","tt2570812"
"334","1017707144983011328","Really hard to get going today....dog tired but got it done anyway......
DLF III ———III FLD
 …/hYKC6zOWWD","2","0","tt2570812"
"335","1019523435586899968","Reflecting on the end of 12 6form on . 100  …/D6iQsCp6ZX","2","0","tt2570812"
"336","1017088695344746496","Releasing Official ArtWork For ” The Mixtape Today.<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E35><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E66> Hosted By  <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E36><U+613C><U+3E34><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+623C><U+3E64>","0","0","tt2570812"
"337","1017364116451872768","Remember  exams Grade 6+ come with UCAS points attached to them!   /q4L774vZBj","17","4","tt2570812"
"338","1017003346060828672","Retweeted WOB UK ():

Still a few places left on our next Getting Started:Realising your Board Potential Work…/4wlGwxMaPe","0","0","tt2570812"
"339","1017144676644741120","Right for someone who hasn’t got so hyped about the England team in the WC. I would hope as a nation we can look at…/PqXigdVFHL","4","0","tt2570812"
"340","1020016387572543488","RT 3aaaUKCambridge: Are you considering an apprenticeship over college or university? Do you want to hear from an apprentice themselves? C…","0","1","tt2570812"
"341","1016981339642519552","Great to be recognised but serious point here. Can you provide great healthcare if you draw your talent from a small demogra…","0","1","tt2570812"
"342","1019981670227808256","Top Paper Award Winner Hazra says ""studying ABE qualifications gave me a holistic view of a business environment, and the fact…","0","1","tt2570812"
"343","1019867349086822400","RT _MMA: Learning about progression        …","0","1","tt2570812"
"344","1016757369127268352","RT 507: Hi guys please RT I'm just just trying to expand my customer base 
You might be my next client or they might be on your TL…","0","26","tt2570812"
"345","1019912062984695808","Anyone who identifies as female and own their own business /self employed please join the “mind her business” group on f…","0","2","tt2570812"
"346","1019916756901560320","Anyone who identifies as female and own their own business /self employed please join the “mind her business” group on f…","0","2","tt2570812"
"347","1018525912403513344","RT 26: Brilliant day today, some fantastic football on display and great to see lots of hard work from all players in this lovely…","0","2","tt2570812"
"348","1018521579557355520","RT 26: Brilliant day today, some fantastic football on display and great to see lots of hard work from all players in this lovely…","0","2","tt2570812"
"349","1017509868197109760","RT _Academy: BREAKING: We can confirm that tonight  have been accepted in to the  U21s League for the new…","0","10","tt2570812"
"350","1017510039861514240","RT _Academy: BREAKING: We can confirm that tonight  have been accepted in to the  U21s League for the new…","0","10","tt2570812"
"351","1017683553205800960","RT _Academy: BREAKING: We can confirm that tonight  have been accepted in to the  U21s League for the new…","0","10","tt2570812"
"352","1017512156500250624","RT _Academy: BREAKING: We can confirm that tonight  have been accepted in to the  U21s League for the new…","0","10","tt2570812"
"353","1017637430952972288","RT _Academy: BREAKING: We can confirm that tonight  have been accepted in to the  U21s League for the new…","0","10","tt2570812"
"354","1017510147990618112","RT _Academy: BREAKING: We can confirm that tonight  have been accepted in to the  U21s League for the new…","0","10","tt2570812"
"355","1017656133677395968","RT _Academy: BREAKING: We can confirm that tonight  have been accepted in to the  U21s League for the new…","0","10","tt2570812"
"356","1017671251387736064","RT _Academy: BREAKING: We can confirm that tonight  have been accepted in to the  U21s League for the new…","0","10","tt2570812"
"357","1018167027331162112","RT _Academy: DEBUTS: Congratulations to academy second years Aaron Griffith &amp; Craig Ronald who both made their debuts for  …","0","1","tt2570812"
"358","1019619836824088576","Very Proud of our U10 and U11 Teams Performance last night  Futsal Leagues   …","0","1","tt2570812"
"359","1019236866816606208","Lunch with one of yeovils newest recruits     https:/…","0","1","tt2570812"
"360","1018792757261893632","This morning we welcomed over 100 new young musicians to our Music Summer School  Can’t wait to hear th…","0","2","tt2570812"
"361","1019491235147517952","This morning we welcomed over 100 new young musicians to our Music Summer School  Can’t wait to hear th…","0","2","tt2570812"
"362","1019194403657867264","RT 18: All the best to Liam Brady, George Britton and Joe Bennett making the step up into first team tonight  ","0","2","tt2570812"
"363","1019188346575310848","RT 18: All the best to Liam Brady, George Britton and Joe Bennett making the step up into first team tonight  ","0","2","tt2570812"
"364","1019488506886938624","RT 18: Great to see so many of our youth players playing mens football across the county last night ","0","1","tt2570812"
"365","1017825381049556992","Life threw curb balls at me. Some hit me in the face. Learned so many lessons. Now progression is obsession. <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E66> 
…","0","1","tt2570812"
"366","1016593788159094784","Pre season continues at 2017 this evening. New players always welcome. 7pm meet. The friendlies are edging clos…","0","2","tt2570812"
"367","1016574843607756800","Pre season continues at 2017 this evening. New players always welcome. 7pm meet. The friendlies are edging clos…","0","2","tt2570812"
"368","1017109011928211456","Encouragement for today.     /vESiyJwuli","0","1","tt2570812"
"369","1019206479751122944","RT 7: Another run <U+2714> tough today but went an extra couple of miles so happy with that.   …","0","4","tt2570812"
"370","1019192597976211456","RT 7: Another run <U+2714> tough today but went an extra couple of miles so happy with that.   …","0","4","tt2570812"
"371","1019223387997069312","RT 7: Another run <U+2714> tough today but went an extra couple of miles so happy with that.   …","0","4","tt2570812"
"372","1019599059231768576","RT 7: Another run <U+2714> tough today but went an extra couple of miles so happy with that.   …","0","4","tt2570812"
"373","1019325578116259840","RT _rosey: practically raised me. luv you stepdad. i will make you and mom proud. happy birthday    …","0","1","tt2570812"
"374","1017180692692848640","My fucking guy! REAL BARS _____ This too fire 8/8 <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+383C><U+3E63><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+623C><U+3E65><U+200D><U+2642><U+FE0F>
Glad you started dropping tracks!/ZEC3pwyIhW …","0","5","tt2570812"
"375","1017181467116490752","My fucking guy! REAL BARS _____ This too fire 8/8 <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+383C><U+3E63><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+623C><U+3E65><U+200D><U+2642><U+FE0F>
Glad you started dropping tracks!/ZEC3pwyIhW …","0","5","tt2570812"
"376","1019506625365925888","RT 3:    . LEAPing into the future on the women's agenda. Register to join the _L…","0","1","tt2570812"
"377","1019586893196025856","RT 2: Good weekend at Saarbrücken European cup!! I managed to get my first win at this level!! Well done to all my teammates…","0","3","tt2570812"
"378","1018604768267124736","RT 2: Good weekend at Saarbrücken European cup!! I managed to get my first win at this level!! Well done to all my teammates…","0","3","tt2570812"
"379","1018601217222696960","RT 2: Good weekend at Saarbrücken European cup!! I managed to get my first win at this level!! Well done to all my teammates…","0","3","tt2570812"
"380","1019490516847792128","RT _afc: Pleased with tonight's performance would of been great to of held on but for 85th minute penalty, Our young team played aga…","0","3","tt2570812"
"381","1019552641909653504","RT _afc: Pleased with tonight's performance would of been great to of held on but for 85th minute penalty, Our young team played aga…","0","3","tt2570812"
"382","1019548933427810304","RT _JPL: Great to see that two of our Under 17 players have been included in tomorrow's first team squad when they travel to Lon…","0","3","tt2570812"
"383","1019540752823734272","RT _JPL: Great to see that two of our Under 17 players have been included in tomorrow's first team squad when they travel to Lon…","0","3","tt2570812"
"384","1019543085360041984","RT _JPL: Great to see that two of our Under 17 players have been included in tomorrow's first team squad when they travel to Lon…","0","3","tt2570812"
"385","1016827739205132288","RT _21: Sometimes you have to show youth that side of you so they understand your not just telling them to do it but your all in…","0","3","tt2570812"
"386","1016827496086437888","RT _21: Sometimes you have to show youth that side of you so they understand your not just telling them to do it but your all in…","0","3","tt2570812"
"387","1016869491819438080","RT _21: Sometimes you have to show youth that side of you so they understand your not just telling them to do it but your all in…","0","3","tt2570812"
"388","1019749434823864320","RT 27: Exactly 1 month apart!  /02t8VZMBh4","0","5","tt2570812"
"389","1019689348080525312","RT 27: Exactly 1 month apart!  /02t8VZMBh4","0","5","tt2570812"
"390","1019686970182815744","RT 27: Exactly 1 month apart!  /02t8VZMBh4","0","5","tt2570812"
"391","1019839524715876352","RT 27: Exactly 1 month apart!  /02t8VZMBh4","0","5","tt2570812"
"392","1016716559715393536","Love ? Then you’ll love this. Join  and 27 on 23 July _uni to talk   and…","0","4","tt2570812"
"393","1016853933522931712","Love ? Then you’ll love this. Join  and 27 on 23 July _uni to talk   and…","0","4","tt2570812"
"394","1016716876796264448","Love ? Then you’ll love this. Join  and 27 on 23 July _uni to talk   and…","0","4","tt2570812"
"395","1016800399444054016","Be strategic in all you do. Lots of people are uncomfortable with doing things that will take them to the next level becau…","0","2","tt2570812"
"396","1019147051165208576","Fantastic to see   player Ricky Aguiar impressing as part of  great start to p…","0","2","tt2570812"
"397","1018799940661907456","Persistence and Resilience are key attributes in the step to achieving your goals 

      …","0","1","tt2570812"
"398","1018182301405057024","RT _Joey: I went from “Damn i can’t do this” to Ight bet what’s to it” ","0","11","tt2570812"
"399","1018181904426766336","RT _Joey: I went from “Damn i can’t do this” to Ight bet what’s to it” ","0","11","tt2570812"
"400","1018181904334548992","RT _Joey: I went from “Damn i can’t do this” to Ight bet what’s to it” ","0","11","tt2570812"
"401","1018181904422535168","RT _Joey: I went from “Damn i can’t do this” to Ight bet what’s to it” ","0","11","tt2570812"
"402","1018183002847883264","RT _Joey: I went from “Damn i can’t do this” to Ight bet what’s to it” ","0","11","tt2570812"
"403","1018212668870680576","RT _Joey: I went from “Damn i can’t do this” to Ight bet what’s to it” ","0","11","tt2570812"
"404","1018181904519049216","RT _Joey: I went from “Damn i can’t do this” to Ight bet what’s to it” ","0","11","tt2570812"
"405","1018196651230552064","RT _Joey: I went from “Damn i can’t do this” to Ight bet what’s to it” ","0","11","tt2570812"
"406","1018181904582012928","RT _Joey: I went from “Damn i can’t do this” to Ight bet what’s to it” ","0","11","tt2570812"
"407","1018181904586149888","RT _Joey: I went from “Damn i can’t do this” to Ight bet what’s to it” ","0","11","tt2570812"
"408","1018185280669540352","RT _Joey: I went from “Damn i can’t do this” to Ight bet what’s to it” ","0","11","tt2570812"
"409","1016941577359458304","Happy to have been part of the inspiration for this creative presentation of a 1st year PhD progression.
 …","0","2","tt2570812"
"410","1016945135622524928","Happy to have been part of the inspiration for this creative presentation of a 1st year PhD progression.
 …","0","2","tt2570812"
"411","1018891857827368960","BAAM! God did it. *always keep the faith God won’t let it slip thru the cracks*~LEJ     …","0","1","tt2570812"
"412","1019969751249014784","You want your territory enlarged and your capacity expanded but you many not have realized this is asking for your faith to…","0","1","tt2570812"
"413","1016728321525239808","Photo of the U15s from Sunday. The end of one chapter, but the exciting beginning for the next! Best of luck, we can’t wait…","0","4","tt2570812"
"414","1016728286926426112","Second photo of the U15s from Sunday. The end of one chapter, but the exciting beginning for the next! Best of luck, we can’…","0","2","tt2570812"
"415","1016553006882541568","Second photo of the U15s from Sunday. The end of one chapter, but the exciting beginning for the next! Best of luck, we can’…","0","2","tt2570812"
"416","1017440354281447424"," to the last time EKN was at the Concept Haulers Motor Speedway with _Karting in 2012.   lea…","0","4","tt2570812"
"417","1017448241468706816"," to the last time EKN was at the Concept Haulers Motor Speedway with _Karting in 2012.   lea…","0","4","tt2570812"
"418","1017444629569064960"," to the last time EKN was at the Concept Haulers Motor Speedway with _Karting in 2012.   lea…","0","4","tt2570812"
"419","1017439874700455936"," to the last time EKN was at the Concept Haulers Motor Speedway with _Karting in 2012.   lea…","0","4","tt2570812"
"420","1017809298150346752","RT 8_Sports: Launched our 1st ebook today on Amazon.         …","0","2","tt2570812"
"421","1017809717538820096","RT 8_Sports: Launched our 1st ebook today on Amazon.         …","0","2","tt2570812"
"422","1017753530566959104","Wolfpack winners out at York Races <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E30><U+383C><U+3E65>    4C /IkXkdy8Tju","0","2","tt2570812"
"423","1018020480954044416","Wolfpack winners out at York Races <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E30><U+383C><U+3E65>    4C /IkXkdy8Tju","0","2","tt2570812"
"424","1019881457148416000","RT _Recruitment: Join our rapidly-growing team and be an instrumental part of our exciting growth - we're ready to boom! 

 …","0","1","tt2570812"
"425","1018497978686951424","Great interview with FAI/ETB Clondalkin star _3 who is clearly enjoying his football  <U+26BD><U+FE0F><U+26BD><U+FE0F> …","0","1","tt2570812"
"426","1019867053371641856","RT :/ykrYzpYSWQ is a natural  for your  business!
 considered now to BUY it  
Invest…","0","1","tt2570812"
"427","1019965102576013312","It is important to ask the interviewer if there would be an opportunity to progress within the company, this will impres…","0","2","tt2570812"
"428","1020003443942088704","It is important to ask the interviewer if there would be an opportunity to progress within the company, this will impres…","0","2","tt2570812"
"429","1019323857746919424","Very proud to be working with 1ves in September in helping the fight against gang exploitation in Harlow! <U+2764><U+FE0F>…","0","1","tt2570812"
"430","1017427015933288448","RT 192: We are delighted to announce that Eagle containers and Browns Property and Co LTD have agreed to sponsor us this seaso…","0","1","tt2570812"
"431","1017509271381168128","This is a huge achievement for Teddy in only his first year with our academy and with other professional clubs taking inte…","0","1","tt2570812"
"432","1016908293589983232","Congrats to  on becoming the second woman ever to Grqce the cover of   …","0","1","tt2570812"
"433","1018704077553897472","RT 2: _Traditional_2018
 slows the  of _cancer 
_Cancer abilities/4M7HC5eF…","0","3","tt2570812"
"434","1018705589923385344","RT 2: _Traditional_2018
 slows the  of _cancer 
_Cancer abilities/4M7HC5eF…","0","3","tt2570812"
"435","1018705946896470016","RT 2: _Traditional_2018
 slows the  of _cancer 
_Cancer abilities/4M7HC5eF…","0","3","tt2570812"
"436","1016863036731162624","New music....are you....
1. Stoked
2. Super stoked
3. OMG...I'm so happy, I'm gonna cry
4. I can't FRRRIIICCCK'IN wait, gimm…","0","1","tt2570812"
"437","1017584592298049536","Do you need     This  event in  is open to any and everyone!! Come out and get you…","0","2","tt2570812"
"438","1017582349633060864","Do you need     This  event in  is open to any and everyone!! Come out and get you…","0","2","tt2570812"
"439","1020016498289643520","RT _ERAC: _ERAC _hibbard Best thing about my job this.... well deserved ","0","1","tt2570812"
"440","1017511468504412160","Busy day in 4E Second Stage sign off this week already. This time with    …","0","1","tt2570812"
"441","1017512941619503104","Lets remember that the U20s were World Cup winners, U19 were Euros winners, U17 were World Cup winners and now our Senior s…","0","3","tt2570812"
"442","1017315282044510208","Lets remember that the U20s were World Cup winners, U19 were Euros winners, U17 were World Cup winners and now our Senior s…","0","3","tt2570812"
"443","1017166221370974208","Lets remember that the U20s were World Cup winners, U19 were Euros winners, U17 were World Cup winners and now our Senior s…","0","3","tt2570812"
"444","1016675530207301632","RT _marshy: Never. Been. Better.

 
 

 
170
 
…","0","1","tt2570812"
"445","1017366651896033280","Remember  exams Grade 6+ come with UCAS points attached to them!    http…","0","4","tt2570812"
"446","1017379406430515200","Remember  exams Grade 6+ come with UCAS points attached to them!    http…","0","4","tt2570812"
"447","1017446658219610112","Remember  exams Grade 6+ come with UCAS points attached to them!    http…","0","4","tt2570812"
"448","1017420301783764992","Remember  exams Grade 6+ come with UCAS points attached to them!    http…","0","4","tt2570812"
"449","1019691892123062272","RT 0: i said mean thing yesterday but today i am big boy! ","0","1","tt2570812"
"450","1018405774236815360"," with no limits: Shane’s  Journey./mCF1HXPoob","0","1","tt2570812"
"451","1019345021043175424","Good to have Benjamin back in after a week off through injury, continuing to work on the trail leg here; straight leg and f…","0","1","tt2570812"
"452","1019352989016866816","RT 84: The  was made to  in Christ.Stewardship provides the  of  for this  to take place: http…","0","5","tt2570812"
"453","1019498905946468352","RT 1Keay: The gang so far. . . .
          …","0","1","tt2570812"
"454","1018648502149230592","RT 4real: Morning work   /DjHGGF8HHu","0","39","tt2570812"
"455","1017441133465669632","RT 4real: Morning work   /DjHGGF8HHu","0","39","tt2570812"
"456","1018234413140860928","RT 2: First CAT 1 race of the season, finished up 8th, working on getting the times down an I managed to achieve that today…","0","1","tt2570812"
"457","1017784809215717376","PRE-SEASON SCHEDULE:

Wed 18 Jul vs 1 Res (A)
Thu 26 Jul vs _1975 (A)
Tue 31s Jul vs  (A)
F…","0","2","tt2570812"
"458","1017808316544835584","PRE-SEASON SCHEDULE:

Wed 18 Jul vs 1 Res (A)
Thu 26 Jul vs _1975 (A)
Tue 31s Jul vs  (A)
F…","0","2","tt2570812"
"459","1017126008590426112","RT _derwen: Here’s Josh selecting 30kg on the lat pulldown machine and doing 8 strong REPS <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+623C><U+3E64><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+383C><U+3E62><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+623C><U+3E64><U+200D><U+2642><U+FE0F>.   …","0","2","tt2570812"
"460","1020118290025406464","Equal pay for the ladies this year at the  this year! _66 is ahead of the game! This is awesome to hear!…","0","1","tt2570812"
"461","1016677616185675776","RT _blac: Its crazy that I shared a stage wid  &amp;    S/O 0099 
Time 2 breakthru https:…","0","4","tt2570812"
"462","1019676433675890688","Brainstorming some ideas for future products.. I’m excited! <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E31>   <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E30>","0","2","tt2570812"
"463","1019653271726776320","Brainstorming some ideas for future products.. I’m excited! <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E31>   <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E30>","0","2","tt2570812"
"464","1016746150500630528","RT 1r3ad: Had a huge boost today<ed><U+00A0><U+00BC><ed><U+00BC><U+009E> Really enjoyed my tutorial with my trainers - they bring out the best in us &amp; are very supportive and…","0","1","tt2570812"
"465","1016852742558633984","RT _guh: Day by day, we gettin better and better ","0","1","tt2570812"
"466","1016752238151204864","RT _erac: What a great way to finish off an already amazing month! 1st in future leaders U4D for June! <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E31>  431 _E…","0","1","tt2570812"
"467","1019505854075277312","RT _W32: Not long until our FINAL  Academy trial for 2018/19 season. Don’t miss out on this opportunity! Full time footba…","0","3","tt2570812"
"468","1019492981655724032","RT _W32: Not long until our FINAL  Academy trial for 2018/19 season. Don’t miss out on this opportunity! Full time footba…","0","3","tt2570812"
"469","1019482282682470400","RT _W32: Not long until our FINAL  Academy trial for 2018/19 season. Don’t miss out on this opportunity! Full time footba…","0","3","tt2570812"
"470","1018189075378032640"," Saturday morning junior session number 2!  <U+26F3><U+FE0F><U+26F3><U+FE0F><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+393C><U+3E65>/4WsqGwPuUu","0","2","tt2570812"
"471","1018233862848237568"," Saturday morning junior session number 2!  <U+26F3><U+FE0F><U+26F3><U+FE0F><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+393C><U+3E65>/4WsqGwPuUu","0","2","tt2570812"
"472","1019485875300982784","New brand with new logo and new website for new era. We even have new staff to join the journey. Exciting times ahead. …","0","1","tt2570812"
"473","1018995978051903488","1 hr until showtime! LA City Finals are almost here. Make sure to warm yourself up for . Just like…","0","1","tt2570812"
"474","1018789523516354560","Another extremely productive and exciting day discussing plans with the Central Institute of Innovation and Entrepreneurship…","0","1","tt2570812"
"475","1019623652898287616","Another pre-season session awaits  Reserves tonight.  Great to have some of the u16 players involved.  …","0","1","tt2570812"
"476","1019092273693327360","Just checked my final grade for my ‘Reflecting on Professional Practice’ module of my Masters and I’ve received 72/100 which…","0","1","tt2570812"
"477","1018510666372669440","This was a video I made exactly 1 year ago for  oh how the game has changed but still kept its core…","0","2","tt2570812"
"478","1019589207432531968","RT _lancs: Congratulations to Louise Yates at  for completing her Level 4 Apprenticeship in Business and Professiona…","0","1","tt2570812"
"479","1017979509272801280","RT 71: Circa 2010 me would’ve turned TF up on any and everybody  ","0","1","tt2570812"
"480","1018557220005429248","RT _shredder: So stoked to be at the   at Halifax for my second coaching session. Also picked up my …","0","1","tt2570812"
"481","1018191228452724736","Chorlton Music Centre summer celebration ends with  a combined group orchestra following great examples of …","0","1","tt2570812"
"482","1017648875103031296","Another brilliant   meeting today in  today talking about  …","0","6","tt2570812"
"483","1017495776245829632","Another brilliant   meeting today in  today talking about  …","0","6","tt2570812"
"484","1017445582456131584","Another brilliant   meeting today in  today talking about  …","0","6","tt2570812"
"485","1017431021543936000","Another brilliant   meeting today in  today talking about  …","0","6","tt2570812"
"486","1017436178650411008","Another brilliant   meeting today in  today talking about  …","0","6","tt2570812"
"487","1017498348847353856","Another brilliant   meeting today in  today talking about  …","0","6","tt2570812"
"488","1016715755528867840","Thank you to  for inviting us to your STEM Festival last week: “STEM careers: what questions do you want…","0","1","tt2570812"
"489","1018510650061058048","This was a video I made exactly 1 year ago for  oh how the game has changed but still kept its core…","0","1","tt2570812"
"490","1017713130737192960"," time for   is part of the    …","0","1","tt2570812"
"491","1019688811394162688","Another key signing is youngster Ben Lightfoot; we managed to beat off a couple of  sides to his signature. …","0","2","tt2570812"
"492","1017840660949491712","Well done to all our students today. Enjoy your summer break <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E31>       https:…","0","1","tt2570812"
"493","1.019180514736e+18","Plan your future the way you want it and make it happen! Qualifi offers a number of  routes that give you direc…","0","1","tt2570812"
"494","1019336281447419904","Attention! I'm making some progress!
Been working on some planning and editing for my  - here's a little update <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E64><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E33><U+393C><U+3E61>…","0","2","tt2570812"
"495","1019357673018609664","Attention! I'm making some progress!
Been working on some planning and editing for my  - here's a little update <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E64><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E33><U+393C><U+3E61>…","0","2","tt2570812"
"496","1020033304416878592","RT 6form: 6form? Still not got  sorted? Take a look at your  booklet or check out our blog - h…","0","1","tt2570812"
"497","1019344781586194432","After years and years of hardwork put in by the good people of Rimington we finally made it ! Work starts on the Pavilion on 30…","0","4","tt2570812"
"498","1019285910070943744","After years and years of hardwork put in by the good people of Rimington we finally made it ! Work starts on the Pavilion on 30…","0","4","tt2570812"
"499","1019260659844960256","After years and years of hardwork put in by the good people of Rimington we finally made it ! Work starts on the Pavilion on 30…","0","4","tt2570812"
"500","1019672645481259008","RT 7: Another hard day in the office but soon will all be worth it      …","0","2","tt2570812"
"501","1020144978973032448","The best feeling is when you’re about to go off on someone, but then you stop yourself due to growth  …","0","1","tt2570812"
"502","1019873383150911488","And another congratulations to our fantastic former Performing Arts student Amy, who has just achieved a 2:1 for her deg…","0","3","tt2570812"
"503","1019871421386903552","And another congratulations to our fantastic former Performing Arts student Amy, who has just achieved a 2:1 for her deg…","0","3","tt2570812"
"504","1019954086844731392","And another congratulations to our fantastic former Performing Arts student Amy, who has just achieved a 2:1 for her deg…","0","3","tt2570812"
"505","1016687442672476160"," | Rudy Reyes w/  05, Troy Bly, Anthony Alston &amp;  070818.…","0","2","tt2570812"
"506","1016684468109578240"," | Rudy Reyes w/  05, Troy Bly, Anthony Alston &amp;  070818.…","0","2","tt2570812"
"507","1017398081443303424","LMAO  Episode Out Now !! _____ russfallacara      …","0","1","tt2570812"
"508","1017427506515890176","OUT NOW !! <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E61><U+613C><U+3E38>  Shout Out To _____ &amp; Check His New Tape  Out Now !! …","0","4","tt2570812"
"509","1017398070340931584","OUT NOW !! <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E61><U+613C><U+3E38>  Shout Out To _____ &amp; Check His New Tape  Out Now !! …","0","4","tt2570812"
"510","1017412353904631808","OUT NOW !! <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E61><U+613C><U+3E38>  Shout Out To _____ &amp; Check His New Tape  Out Now !! …","0","4","tt2570812"
"511","1017403358632644608","OUT NOW !! <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E61><U+613C><U+3E38>  Shout Out To _____ &amp; Check His New Tape  Out Now !! …","0","4","tt2570812"
"512","1017398168768667648","OUT NOW !! <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E61><U+613C><U+3E38> Shout Out To _____ &amp; Check His New Tape  Out Now !!  …","0","4","tt2570812"
"513","1017753105352548352","OUT NOW !! <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E61><U+613C><U+3E38> Shout Out To _____ &amp; Check His New Tape  Out Now !!  …","0","4","tt2570812"
"514","1017403371735486464","OUT NOW !! <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E61><U+613C><U+3E38> Shout Out To _____ &amp; Check His New Tape  Out Now !!  …","0","4","tt2570812"
"515","1017952217750482944","OUT NOW !! <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E61><U+613C><U+3E38> Shout Out To _____ &amp; Check His New Tape  Out Now !!  …","0","4","tt2570812"
"516","1017398105396973568","Shout Out To _____      /QFSOxkbzEw","0","1","tt2570812"
"517","1020126753912754176","2nd progression run of 2018 XC season for FLHS.         …","0","1","tt2570812"
"518","1018578462372659200","    I think in a civilized Democratic System We succeed IF we learn to …","0","2","tt2570812"
"519","1018330540259172352","    I think in a civilized Democratic System We succeed IF we learn to …","0","2","tt2570812"
"520","1020076921399529472","Thank you  I was privileged to spend time at your farm  working alongside you, your team and…","0","2","tt2570812"
"521","1019693247545905152","Thank you  I was privileged to spend time at your farm  working alongside you, your team and…","0","2","tt2570812"
"522","1017734948697108480","RT _Online: How do you keep up in the era of digital progression? |     
https:…","0","2","tt2570812"
"523","1019300978435108864","Today’s  run brought to you by  5k loops/fquSdQ8v26","0","3","tt2570812"
"524","1019381085099130880","Today’s  run brought to you by  5k loops/fquSdQ8v26","0","3","tt2570812"
"525","1019307597294329856","Today’s  run brought to you by  5k loops/fquSdQ8v26","0","3","tt2570812"
